text_id	de
31960	호텔 매니저한테 씸블콘에 대해 말을 걸어볼 수도 있어요.
31961	라디오 방송국에서 경연대회를 하고 있어요, 전화해볼 수 있지 않을까요?
31962	라디오 방송국 전화번호는 전화번호부에서 KSCUM 이름으로 찾으세요.
31963	전화번호부는 B 스트리트, 저택 도서관, 그리고 아무 호텔 방에나 있습니다.
31964	방송국 전화선이 통화 중이에요. 이걸 어떻게 방해할 수 있을까요?
31965	딜로리스랑 그녀의 튜브 뽑는 도구가 전화선을 방해하는 데 도움이 될 수 있습니다.
31966	딜로리스가 라디오 방송국 뒤에 있는 배전함의 튜브를 빼게 하세요.
31967	튜브를 다시 끼우면, 전화 시스템이 재부팅되고 빠르게 하면 전화를 걸 수 있습니다.
31968	딜로리스를 라디오 방송국 밖으로 데려가세요. 방송국 뒤에 있는 튜브에 튜브 뽑는 도구를 사용해서 튜브를 뽑은 다음, 다시 끼우세요.
31969	아무 전화로나 KSCUM에 전화해서 질문 중 최소 두 개를 정확하게 맞히세요.
31970	씸블콘 티켓을 구하는 것에 대한 다른 힌트가 필요해요.
31972	티켓은 호텔 데스크에서, 매니저가 갖고 기다리고 있습니다.
31973	프랭클린은 다시는 정문으로 호텔을 나갈 수 없습니다.
31974	호텔을 다 탐험해봤어요? 더 위로 올라가야 할지도 몰라요.
31975	먼저 프랭클린을 펜트하우스로 데려가야 합니다.
31976	펜트하우스의 룬 문양 뒤에 있는 방에 들어가야 하는데, 프랭클린은 그 문을 넘을 능력이 없습니다.
31977	여전히 살아있는 누군가를 펜트하우스로 데려가야 합니다.
31978	비밀 방에 호텔을 나갈 수 있게 해줄 뭔가가 있습니다.
31979	살아있는 캐릭터 중 한 명이 펜트하우스의 룬 문양 문을 열게 하세요.
31980	프랭클린이 펜트하우스 비밀 방의 포털로 떠서 이동하게 해서 호텔을 나가게 하세요.
31981	비밀 방에서 뭘 해야 할지 알아내려면, 최근 일들에 대해 유령들한테 말을 걸어보세요.
31982	비밀 룬 방에서 의식을 치러야 합니다. 이상한 의식용품은 어디서 찾을 수 있을까요?
31983	오컬트 서점에 가서 유령스러운 걸 구석구석 뒤져보세요.
31984	책장 맨 위에 빛나는 책이 있습니다.
31985	오컬트 서점의 사다리를 밀어서 제대로 정렬해 올라갈 수 있게 하세요.
31986	사다리를 민 다음, 오컬트 서점 책장 꼭대기에서 사자의 서를 가져오세요.
31987	사자의 서를 자세히 보고 꼼꼼히 읽으세요.
31988	살아있는 캐릭터가 비밀 방 제단에 사자의 서를 사용해서 제자리에 놓게 하세요.
31989	만나고 싶은 사람의 마지막 안식처 근처에서 찾을 수 있는 살아있는 뭔가도 필요합니다.
31990	호텔 밖에서 죽은 사람이 많은 곳을 어디서 찾을 수 있을까요?
31991	묘지에 있는 척의 무덤 밖에서 꽃이 필요합니다. 그걸 비밀 방 제단에 사용하세요.
31992	프랭클린이 호텔을 나가고 싶어 하니까, 사자의 서에 있는 주문을 말하게 하세요.
31993	프랭클린이 펜트하우스 비밀 방 제단에 있는 책한테 말을 걸게 하세요.
31994	프랭클린을 호텔에서 나가게 하는 것에 대한 다른 힌트가 필요해요.
31996	클라라는 비번이에요. 그냥 엘리베이터를 부르고 프랭클린을 펜트하우스로 데려가세요.
31997	클라라가 펜트하우스 가는 걸 막고 있어요. 전에는 말을 안 걸어줬는데, 지금 말을 걸어보세요.
31998	클라라는 아이스크림 케이크를 원해요. 케이크 비슷한 걸 어디서 본 적 있어요?
31999	씸블콘에 다른 유령 버질 옆에 유령 케이크가 있습니다.
32000	이제 클라라가 케이크를 원한다는 걸 아니까, 씸블콘에 있는 버질한테 케이크를 좀 달라고 하세요.
32001	클라라한테 케이크를 줘보세요, 근데 그녀가 원하는 것과 좀 달라요. 뭔가 할 수 있는 게 있을까요?
32003	유령 케이크를 차갑게 해서 클라라한테 주세요.
32004	프랭클린을 펜트하우스로 데려가는 것에 대한 다른 힌트가 필요해요.
32006	클라라는 비번이에요. 그냥 엘리베이터를 부르고 살아있는 캐릭터를 펜트하우스로 데려가세요.
32007	엘리베이터를 방해하는 게 뭘까요?
32008	클라라를 없앨 수 있어요?
32009	프랭클린이 클라라랑 잡담하게 하세요. 단서를 얻을 거예요.
32010	클라라는 TV에서 특정 프로그램을 보고 싶어 해요.
32011	그녀를 산만하게 만들 TV를 어디서 찾을 수 있을까요?
32012	호텔 방의 TV들은 엘리베이터에서 들리기엔 너무 멀어요. 그 근처에서 TV를 본 적 있어요?
32013	10층(개조 중이던 그 층)으로 가면 복도에 TV가 있습니다.
32014	복도의 TV는 산 사람이 켤 수 없습니다.
32015	프랭클린이 클라라가 좋아하는 채널이 나올 때까지 10층 복도 TV에 ZAP을 쓰게 하세요.
32016	이제 엘리베이터를 10층으로 부르고 클라라의 주의를 딴 데로 돌리세요.
32017	클라라는 (해고될 때까지) 영원히 산만해 있진 않으니까, 살아있는 캐릭터가 엘리베이터에 탈 준비를 해두세요.
32018	살아있는 캐릭터를 펜트하우스로 데려가는 것에 대한 다른 힌트가 필요해요.
32020	프랭클린은 그 문을 넘을 능력이 없습니다.
32021	살아있는 누군가를 펜트하우스로 데려가야 합니다.
32022	살아있는 캐릭터 중 한 명이 펜트하우스의 룬 문양 문을 열게 하세요.
32023	프랭클린을 비밀 방에 들여보내는 것에 대한 다른 힌트가 필요해요.
32025	나타날 변호사를 찾는 것에 대해서...
32026	유언장 조건들.
32027	척의 행운의 숫자가 뭐예요?
32029	누가 아까 변호사랑 얘기하고 있었어요. 아마 그 사람을 알지도 몰라요.
32030	랜섬한테 변호사 명함이 있어요. (코르크 게시판에 있을지도 몰라요.)
32031	전화번호부에서 브랜트 베일리윅으로 찾아서 전화하세요.
32032	변호사는 호텔에서 씸블콘에 참석 중이에요.
32033	변호사를 찾는 것에 대한 다른 힌트가 필요해요.
32035	씸블콘 코스프레 상담 부스에서 변호사한테 말을 거세요. 저택으로 오게 설득하세요.
32036	씸블콘 코스프레 상담 부스에서 변호사한테 말을 건 후, 저택 도서관에서 변호사를 찾으세요.
32037	씸블콘 코스프레 상담 부스에서 변호사한테 말을 거세요. 그는 대금 지급을 걱정하고 있어요. 척이 그에게 돈을 냈다는 걸 어떻게 증명하죠?
32038	저택에 있는 척의 작업장에 지급에 대한 증거가 있을지도 몰라요.
32039	저택에 있는 척의 작업장 오른쪽 책상에서 수표 등록부를 여세요.
32040	수표 부본을 주우세요. 그 부본을 변호사한테 주세요.
32041	수표 부본만으로는 증거가 부족해 보여요. 돈 문제로 도와줄 수 있는 사람이 누구일까요?
32042	은행에 가보세요.
32043	은행 매니저한테 수표 부본을 주면 부도수표를 줄 거예요, 그걸 변호사한테 주세요.
32046	저택 도서관에서 변호사를 만나세요.
32047	변호사를 씸블콘에서 떠나게 하는 것에 대한 다른 힌트가 필요해요.
32049	유언장을 해독해야 해요.
32050	팀블베리 파이가 필요해요.
32051	무덤에 들어가야 해요.
32053	딜로리스는 게임 프로그래머예요. 그녀의 방에 유용한 게 좀 있어요.
32054	유언장을 보면, 그녀가 단서를 좀 알려줄 거예요.
32055	유언장을 해독하는 데 ASCII 표를 사용해보세요. 힌트를 좀 줄지도 몰라요.
32056	딜로리스의 컴퓨터에 유언장을 사용해보고 그녀가 뭐라 하는지 보세요.
32057	유언장을 해독할 수 있는 소프트웨어를 컴퓨터에 더 설치해야 해요.
32058	딜로리스 방에 그래픽 베이직 상자가 있어요. 그녀가 컴퓨터에 그걸 사용해서 프로그램을 짜야 해요. 그런 다음, 컴퓨터에 유언장을 다시 사용하세요.
32059	이제 척의 행운의 숫자를 찾아야 해요.
32060	유언장을 해독하는 것에 대한 다른 힌트가 필요해요.
32062	딜로리스가 그게 척이 당첨된 복권 번호라는 힌트를 줘요. 척이 큰 상금을 탔으니, 누가 이 번호를 알거나 기록해뒀을까요?
32063	니켈 뉴스에 가서 신문 더미마다 맨 위 신문에 커서를 올려보면, 척의 당첨에 대한 옛날 헤드라인을 찾을 수 있어요. 그걸 보세요.
32064	척의 행운의 숫자를 찾는 것에 대한 다른 힌트가 필요해요.
32066	딜로리스가 아직 파이를 들고 있어요. 신선하지 않다는 걸 아무도 눈치 못 챌지도 몰라요.
32067	딜로리스가 들고 있는 팀블베리 파이를 변호사한테 주세요.
32068	마을에서 요리 잘하기로 유명한 사람이 누구예요?
32069	샌디라고 말씀하신 거예요? 아니에요, 그녀의 요리는 사람을 아프게 만들거든요. 다른 사람이에요.
32070	리키는 지금은 튜브 가게를 하지만, 예전엔 케이크 가게를 했어요. B 스트리트에 있는 리키한테 가서 파이에 대해 물어보세요.
32071	딜로리스는 리키한테 줄 팀블베리를 찾아야 해요.
32072	사람들은 몇 년째 팀블베리를 본 적 없다고 말할 거예요. 외지고 덤불이 우거진 곳을 찾아보세요.
32073	지도를 사용해서 트레일헤드로 가세요. 숲 안으로 오른쪽으로 걸어가세요. 팀블베리 덤불은 숲 안에 있어요.
32074	길을 잃어도 걱정하지 마세요. 새 화면마다 아무 출구나 고르세요. 다 팀블베리 덤불로 이어져요.
32075	팀블베리 덤불을 지나면, 모든 출구가 다시 트레일헤드로 이어져요.
32076	이제 팀블베리를 땄으니, 리키한테 주면 파이를 만들어줄 거예요.
32077	리키한테 열매를 줘서 파이를 받은 다음, 저택에 있는 변호사한테 파이를 주세요.
32078	맛있는 파이를 얻는 것에 대한 다른 힌트가 필요해요.
32080	묘지에 가서 무덤 문을 잘 살펴봤어요?
32081	묘지에 있는 무덤 문을 보세요. 안에 스위치가 있어요. 어떻게 닿을 수 있을까요?
32082	프랭클린은 문을 통과해서 떠다닐 수 있으니, 여기서 도와줄 수 있지 않을까요?
32083	진행하려면, 먼저 프랭클린을 호텔에서 나가게 해야 해요.
32084	프랭클린을 무덤 문으로 떠서 통과시키고 무덤 안의 전기 스위치에 ZAP을 쓰세요.
32085	무덤을 여는 것에 대한 다른 힌트가 필요해요.
32087	팀블베리 덤불을 찾아서 열매를 따려고 하고 있어요.
32088	팀블베리 파이에 대해 다른 사람들보다 더 잘 아는 조종 가능한 캐릭터 한 명한테 시도해보면 힌트를 얻을 수 있어요.
32089	딜로리스는 장갑 없이 팀블베리를 따기엔 너무 아는 게 많아요.
32090	튼튼한 장갑을 가진 사람이 누굴까요? 아마 팀블베리 파이를 많이 구워본 사람일 거예요.
32091	안 좋은 음식으로 유명한 사람한텐 말 걸지 마세요.
32092	딜로리스가 (B 스트리트 튜브 가게에 있는) 리키한테 파이에 대해 말을 걸게 하세요. 리키가 팀블베리를 딸 수 있게 장갑을 빌려줄 거예요.
32093	손을 안 다치는 것에 대한 다른 힌트가 필요해요.
32095	유언장이 낭독되면 4부가 끝납니다.
32096	유언장을 낭독하려면, 모든 조건을 충족해야 해요.
32097	먼저 변호사를 저택 도서관으로 가게 해야 해요.
32098	아직 유언장을 해독해야 해요.
32099	아직 팀블베리 파이를 변호사한테 줘야 해요.
32100	아직 무덤을 열어야 해요.
32101	4부를 끝내는 것에 대한 다른 힌트가 필요해요.
32103	공장 열쇠에 대해서...
32104	공장에 들어가는 것에 대해서...
32105	회중시계에 대해서...
32106	호텔에 뭔가가 있어요...
32107	다른 뭔가...
32110	공장 열쇠는 어디 있어요?
32111	공장 열쇠는 어떻게 구해요?
32113	공장 주인이 죽었으니, 지금은 누가 열쇠를 갖고 있을까요?
32114	공장 입구 표지판에 힌트가 있을지도 몰라요.
32115	은행에 가봤어요? 처음엔 문을 안 열었는데, 지금은 열려 있을 거예요.
32116	은행 주변을 잘 살펴보세요. 눈에 잘 보이는 곳에 있어요.
32117	공장 열쇠는 은행 뒤쪽, 은행 매니저 근처 벽에 걸려 있습니다.
32118	공장 열쇠를 찾는 것에 대한 다른 힌트가 필요해요.
32120	누가 열쇠를 못 구하게 막고 있어요?
32121	여러 조종 가능한 캐릭터로 그 사람한테 말을 걸어봤어요?
32122	은행 매니저가 꽤 산만해 보여요. 아마 주의를 안 기울이고 있는 걸지도 몰라요.
32123	은행 매니저의 주의를 딴 데로 돌릴 방법이 있을까요?
32124	그는 장난전화 거는 사람 때문에 정신이 팔려서 그 사람을 계속 전화에 붙잡아두고 싶어 해요.
32125	캐릭터 중 한 명이 전화해서 그 장난전화 거는 사람인 척할 수 있을까요?
32126	프랭클린은 ZAP을 써서 호텔 방 전화를 사용할 수 있어요. 프랭클린이 은행에 전화하게 하세요.
32127	은행에 있는 다른 캐릭터로 전환해서 은행 매니저가 프랭클린 때문에 정신 팔린 사이에 열쇠를 주우세요.
32128	은행 매니저가 정신 팔릴 때까지 기다렸다가 그가 등을 돌렸을 때 열쇠를 주우세요.
32129	공장 열쇠를 구하는 것에 대한 다른 힌트가 필요해요.
32131	보안 시간대에 대해서...
32132	배터리는 어떻게 충전해요?
32133	렌치는 어디서 구해요?
32134	트럭을 옮겨야 해요.
32135	튜브가 필요한 문이 있어요.
32136	무거운 문을 열어야 해요.
32138	시계는 어디서 찾아요?
32139	보안 시간대는 어떻게 맞춰요?
32140	타임박스 4는 어디예요?
32142	레예스 요원이 마을에 돌아왔을 때 호텔 매니저한테서 받은 소포를 여세요.
32143	먼저 고친 회중시계가 필요합니다.
32144	모든 상자의 위치를 보여주는 지도가 벽에 있습니다.
32145	다른 상자들의 배치를 보면, 이건 어디에 있어야 할 것 같아요?
32146	뭔가 가로막고 있는 걸지도 몰라요?
32147	공장 뒤편에 있는 큰 트럭 뒤에 있습니다.
32148	타임박스 4의 위치에 대한 다른 힌트가 필요해요.
32150	프랭클린이 전기를 잘 다루긴 하지만, 이번 경우엔 도움이 안 될 거예요.
32151	강한 전류가 흐르는 장소를 찾아야 합니다.
32152	아직 그 장소를 못 찾았네요. 그럼, 나중으로 미뤄두고 다른 걸 먼저 해보는 걸 고려해보세요.
32153	숲 안에 있는 '비밀 모임' 장소를 찾아야 합니다.
32154	숲에서 피자 밴이 주차된 전기 울타리에 배터리를 사용하세요.
32155	배터리 충전하는 것에 대한 다른 힌트가 필요해요.
32157	피전 시스터스한테 공구함에 렌치가 있었어요.
32158	피전 시스터스의 명함 아직 갖고 있어요? (처음 소화전 문제를 해결했을 때 줬어요.)
32159	피전 시스터스의 명함을 읽어봤어요? 그들이 제공하는 서비스에 힌트가 있어요.
32160	피전 시스터스한테 전화해봤어요?
32161	피전 시스터스는 초자연적인 비상 상황에만 나와요.
32162	초자연 현상이 일어나고 있다는 걸 어디서 알아요?
32163	어느 순간, 초조해하는 호텔 손님을 눈치챘을 수도 있어요.
32164	못 봤으면, 호텔을 둘러보고 그들이 어느 방에 있는지 힌트를 찾아보세요.
32165	호텔 매니저를 자세히 지켜보면 그 손님을 찾을 수 있어요.
32166	변기나 조명이 고쳐지고 있는 방으로 살아있는 캐릭터를 데려가서 피전 시스터스가 눈치채지 못하게 조심스럽게 렌치를 주우세요.
32167	렌치를 구하는 것에 대한 다른 힌트가 필요해요.
32169	볼트를 밀어봤어요?
32170	렌치가 필요할 거예요. 게임에서 본 적 있어요?
32171	트럭의 볼트에 렌치를 사용하세요.
32172	배터리를 주우세요. 충전이 안 된 것 같은데...
32173	충전한 배터리를 트럭에 사용하세요. 레버를 켬 위치로 미세요.
32174	트럭을 옮기는 것에 대한 다른 힌트가 필요해요.
32176	레버를 켬 위치로 미세요.
32177	큰 공장 문은 튜브 없이는 안 열려요. 딜로리스가 빈 소켓을 보게 하세요.
32178	리키한테 PF-001 튜브가 있는지 물어봤어요?
32179	삼촌이 돌아가셨는데 제가 받은 건 이 형편없는 티셔츠뿐이에요.
32180	유언장 낭독 때 딜로리스가 받은 티셔츠에 튜브 디자인이 있어요.
32181	척 삼촌한테 물려받은 티셔츠를 B 스트리트 튜브 가게에 있는 리키한테 주세요.
32182	큰 공장 문 근처에 있는 도어트론 3000™에 PF-001 튜브를 사용하세요.
32183	문에 쓸 튜브를 구하는 것에 대한 다른 힌트가 필요해요.
32185	무거운 문이에요.
32186	뭔가 너무 무거우면, 도움이 필요할지도 몰라요.
32187	친구들이 도와줄 수 있을지도 몰라요.
32188	살아있는 조종 가능한 캐릭터를 다 모아서 공장 문을 도와달라고 하세요.
32189	무거운 문을 여는 것에 대한 다른 힌트가 필요해요.
32191	시계는 어디서 찾아요?
32192	이 회중시계를 고쳐야 해요.
32193	이 회중시계가 뭐에 쓰는 건지 모르겠어요.
32194	회중시계가 뭐에 쓰는 건진 아는데, 어떻게 쓰는지 힌트가 필요해요.
32195	라디오 방송국이 레코드를 틀게 해야 해요.
32196	도구가 필요해요.
32198	윌리가 시계를 고쳐주긴 할 텐데, 고치기 전에 도구랑 테레민 음악이 필요해요.
32199	윌리가 시계를 고쳐주긴 할 텐데, 고치기 전에 도구가 필요해요.
32200	윌리한테 도구를 주세요.
32201	윌리가 시계를 고쳐주기 전에 테레민 레코드를 틀어야 해요.
32202	윌리한테 도구를 주세요.
32203	레예스가 윌리한테 회중시계를 고쳐달라고 주게 하세요.
32204	마을 사람 중 한 명이 시계를 고칠 줄 알아요. 예전에 메인 스트리트에 가게가 있었어요.
32205	시계를 고칠 줄 아는 그 마을 사람한테 물어보면 자기 과거에 대해 말해줄 거예요. 찾아보세요.
32206	윌리는 시계공이었어요. 레예스가 그한테 시계를 주게 하세요.
32207	시계를 고치는 것에 대한 다른 힌트가 필요해요.
32209	회중시계를 어디에 써야 하는지 강한 시각적 단서가 있을 거예요.
32210	그 시각적 단서를 아직 못 봤으면, 더 힌트를 요청하기 전에 좀 기다려보는 걸 고려해보세요.
32211	이 회중시계가 누구 것이었고 그 사람의 직업이 뭐였는지 생각해보세요.
32212	회중시계는 보안 장치예요. 공장 옆에 4개 정거장이 있는데, 큰 문을 열려면 거기 넣어야 해요.
32213	시계가 뭐에 쓰는 건지에 대한 다른 힌트가 필요해요.
32215	이 작업의 설명서는 어딘가에 있어요. 먼저 주변을 둘러보세요.
32216	공장 뒤편 주변 방들 안을 살펴보세요.
32217	바닥에 있는 쓰레기를 다 주우면 공장 뒤편 맨 끝 사무실에서 보안 매뉴얼을 찾을 수 있어요.
32218	설명을 보려면 보안 매뉴얼을 읽으세요.
32219	보안 시계들은 5분 간격으로 맞춰야 해요.
32220	1번 상자부터 시작하세요.
32221	매뉴얼에 있는 번호로 전화를 걸고 시계 모양 구멍에 시계를 넣으세요. 시계의 손잡이를 사용해서 보안 메시지가 알려준 시간이 나오게 맞추세요.
32222	2번 상자로 가서 똑같이 하되, 5분 늦게 맞추세요.
32223	3번, 4번 상자도 반복하세요.
32224	시계를 사용하는 방법에 대한 다른 힌트가 필요해요.
32226	라디오에서 테레민 음악이 나오게 하려면 뭘 해야 해요?
32227	DJ를 내보내야 해요.
32228	테레민 레코드가 필요해요.
32229	테레민 레코드를 어떻게 트는지 알아야 해요.
32231	라디오 방송국 뒤편을 둘러보는 걸 시도해봤어요?
32232	타워에 올라가서 스위치를 내리면 라디오 방송국을 방해할 수 있어요.
32233	'거의' 모든 사람이 고소공포증이 있는 것 같아요. 한 캐릭터는 높은 곳에 괜찮아요.
32234	랜섬을 사다리로 타워 꼭대기에 보내세요.
32235	랜섬이 타워 꼭대기의 스위치를 내리게 해서 캐시가 라디오 스튜디오를 떠나게 하세요.
32236	라디오 DJ를 스튜디오에서 내보내는 것에 대한 다른 힌트가 필요해요.
32238	어떤 대회 같은 데서 딸 수 있지 않을까요?
32239	씸블콘 주변의 표지판을 다 봤어요?
32240	랜섬 닮은꼴 대회 상품 중 하나가 테레민 레코드예요.
32241	테레민 레코드를 따려면 랜섬 닮은꼴 대회에 참가해야 해요.
32242	테레민 레코드를 구하는 것에 대한 다른 힌트가 필요해요.
32244	틀어야 할 특별한 테레민 레코드가 필요해요.
32245	레코드를 틀기 전에 라디오 DJ를 스튜디오에서 내보내야 해요.
32246	랜섬이 아직 라디오 타워에 있으니, 그가 도와주는 동안 다른 사람이 스튜디오에 들어갈 수 있지 않을까요?
32247	테레민 레코드를 들고 라디오 스튜디오 부스에 혼자 있게 되면, 모든 걸 보고 사용해보세요.
32248	라디오 부스에서 그 스위치를 당기면 무슨 일이 일어나요?
32249	가운데 스위치를 당겨서 왼쪽 턴테이블이 방송되게 하세요.
32250	테레민 레코드를 왼쪽 턴테이블에 올리세요.
32251	테레민 레코드를 트는 방법에 대한 다른 힌트가 필요해요.
32253	미니어처 모형 만드는 걸 좋아하는 사람이 시계 고치는 데 맞는 도구를 갖고 있어요.
32254	씸블콘에서 섹시 라이커한테 말을 거세요.
32255	섹시 라이커한테 햄버거를 주세요.
32256	섹시 라이커를 따라가서 그의 방이나 층으로 가서 도구가 어디 있는지 알아내세요.
32257	섹시 라이커가 방에서 토하는 동안 방에 들어가려고 하면 무슨 일이 일어날까요?
32258	라이커가 토할 때는 다들 역겨워하는 것 같아요. 그가 나가서 문을 닫을 때까지 기다려보세요.
32260	이제 섹시 라이커의 잠긴 방에 들어가야 해요. 잠긴 문을 통과할 수 있는 사람이 누구죠?
32261	살아있는 캐릭터를 그 방에 어떻게 들여보내요? 프랭클린이 그들을 위해 문을 열어줄 방법이 있을까요?
32262	라이커가 나가면, 프랭클린이 섹시 라이커의 방문에 ZAP을 쓰게 하세요.
32263	필요하면, 그냥 섹시 라이커한테 저녁식사에 대해 말을 걸면 다시 가서 토할 거예요.
32264	섹시 라이커가 방에서 토하는 동안, 테이블에서 도구를 주우세요.
32266	도구를 구하는 것에 대한 다른 힌트가 필요해요.
32268	호텔 매니저가 컴퓨터로 뭘 보고 있어요?
32269	초조해하는 호텔 손님이 있어요.
32270	누군가한테 저녁식사를 가져다줘야 해요.
32271	이 닮은꼴 대회는 어떻게 참가해요?
32273	호텔 손님 중 한 명을 지켜보고 있는 것 같아요.
32274	컴퓨터를 보면 무슨 일이 일어날까요?
32275	그가 당신이 보고 있는 걸 못 보게 하면 어떨까요?
32276	호텔 매니저가 컴퓨터를 쓰는 동안 프랭클린이 컴퓨터를 보게 하세요. 그러면 손님의 방 번호를 알게 될 거예요.
32277	프랭클린을 그 방으로 데려가서 조사하세요.
32278	호텔 매니저의 컴퓨터에 대한 다른 힌트가 필요해요.
32280	필요한 특정 아이템을 얻으려고 여기서 힌트를 따라오는 게 아니라면, 지금은 이 부분으로 나중에 다시 돌아와서 아직 스포일러 당하지 않아도 괜찮을 수도 있어요.
32281	하지만. 지금 호텔 손님 문제를 풀고 싶다면, 계속 진행하죠.
32282	그 손님은 초조해해요. 더 초조하게 만들 수 있어요?
32283	프랭클린의 초자연적 능력 중 일부를 사용해보세요.
32284	호텔 손님 방에 있는 변기, TV, 라디오, 조명 스위치 같은 여러 물건에 CHILL, SPLASH, ZAP을 써보세요.
32285	호텔 매니저가 유지보수 직원을 부르는데, 다들 바빠요. 매니저가 대신 누구한테 전화할 수 있을까요?
32286	피전 시스터스는 배관이랑 초자연 작업을 해요. 도와줄 수 있지 않을까요?
32287	피전 시스터스 명함을 호텔 매니저한테 주세요. 그다음 다시 그 호텔 손님을 겁줘보세요.
32288	호텔 손님을 겁주는 것에 대한 다른 힌트가 필요해요.
32290	섹시 라이커가 정말 배고파 보이고 햄버거를 원해요. 음식은 어디서 구해요?
32291	다이너에서, 샌디가 햄버거를 만들어줄지 확인해보세요.
32292	샌디는 (카운터 오른쪽에 있는) 핫도그부터 먼저 다 팔리길 원해요.
32293	캐릭터한테 핫도그를 먹여보세요.
32294	각 캐릭터가 하나씩만 먹을 거예요, 더는 안 먹어요.
32295	각 조종 가능한 캐릭터를 하나씩 다이너로 보내서 핫도그를 먹이세요.
32296	다 없어지면, 샌디가 섹시 라이커한테 줄 햄버거를 만들어줄 거예요.
32297	섹시 라이커한테 저녁을 구해주는 것에 대한 다른 힌트가 필요해요.
32299	랜섬 닮은꼴 대회가 씸블콘에서 열려요!
32300	대회에 꼭 참가할 필요는 없어요, 이건 선택적인 서브 퀘스트예요.
32301	랜섬은 대회에 참가하기 전에 자기 농담집이 필요해요. 어디에 보관했을까요?
32302	랜섬의 농담집이랑 낱장들은 트레일러 안에 있는 금고 안에 있어요.
32303	트레일러의 금고를 열고 농담집이랑 낱장을 다 주우세요.
32304	랜섬은 날아간 페이지를 되찾아야 해요. 어디로 날아갔는지 봤어요? 그럴 만한 장소를 살펴봤어요?
32305	그 페이지는 사실 랜섬의 트레일러 바로 밖에 있는 기둥/안테나에 걸려 있어요. 시야에서 살짝 벗어나 있어서 잘 안 보여요.
32306	근처에 더 높이 올라갈 수 있는 게 있어요?
32307	랜섬은 트램폴린을 이용해서 페이지를 가져올 수 있어요. 시도해보고 뭐라고 하는지 보세요.
32308	트램폴린을 밀고 당겨서 좋은 위치로 옮기세요. 다른 트레일러 계단을 올라가서 트램폴린을 사용하세요.
32309	랜섬은 여전히 안전을 위해 근처에 지켜봐줄 사람이 필요해서 뛰지 않으려 해요.
32310	딜로리스를 트레일러로 데려오면, 랜섬이 안전하게 트램폴린을 사용할 수 있어요.
32311	충분히 가까이 가면 그냥 페이지를 주우세요.
32312	농담집을 다시 조립하려면 각 낱장을 농담집에 사용하세요.
32313	닮은꼴 대회가 열리는 방으로 들어가세요.
32314	닮은꼴 대회에 참가하는 것에 대한 다른 힌트가 필요해요.
32316	장난전화를 걸어야 해요.
32317	다들 숲 어디로 가는지 찾아야 해요.
32318	방사성 폐기물은 있는데, 어디에 놓아야 할지 모르겠어요.
32319	라디오 방송국이 레코드를 틀게 해야 해요.
32320	마을이랑 카운티를 더 빠르게 돌아다니려면 어떻게 해요?
32322	은행 전화번호가 필요하면, 전화번호부에서 은행 이름을 찾아보세요.
32323	전화번호부는 B 스트리트의 공중전화 옆, 호텔 방들, 저택 도서관에 있습니다.
32324	은행 매니저 개인 집 전화번호가 아니라 은행 번호로 전화해야 하는 거 기억하세요.
32325	장난전화를 걸려다 실패했으면, 은행 매니저가 장난전화 거는 사람 목소리에 대한 단서를 줘요.
32326	그 장난전화 거는 사람은 신음소리로 유명해요.
32327	프랭클린으로 전화를 거세요.
32328	프랭클린은 ZAP을 써서 호텔 방 전화를 사용할 수 있어요. 프랭클린이 은행에 전화하게 하세요.
32329	장난전화를 거는 것에 대한 다른 힌트가 필요해요.
32331	다이너 밖에 피자 조각 옷을 입은 사람한테 말을 걸어봤어요?
32332	그 피자 조각 남자가 '비밀 모임' 전단지를 떨어뜨렸어요.
32333	다이너 밖에서 피자 남자가 떨어뜨린 전단지를 주우세요.
32334	피자 전단지를 봐서 힌트를 찾으세요.
32335	지도에 있는 장소들을 생각하면, 비밀 모임이 어디서 열릴 것 같아요?
32336	숲 트레일헤드(지도의 작은 초록 사각형)에 가면, 사람들이 이상하게 행동하는 게 보이나요?
32337	사람들이 뭔가 비밀스러운 곳으로 가듯이 숲으로 걸어 들어가고 있어요.
32338	그들을 따라갈 순 없지만, 행동을 자세히 보면, 다들 똑같은 걸 하고 있는 게 보여요.
32339	사람들은 들어가는 길에 웅덩이를 밟고 지나가요.
32340	그들의 발자국을 눈에 띄게 만들 방법이 있을까요?
32341	게임에 아주 눈에 띄는 색깔의 뭔가가 있어요.
32342	아직 필요한 장소에 가보지 않았네요, 새 지역에 들어간 후에 이 힌트로 돌아오세요.
32343	공장 뒤편에서 방사성 폐기물을 좀 찾을 수 있어요.
32344	발자국이 밝은 초록색이 되면, 숲을 따라가서 비밀 모임을 찾으세요.
32345	문을 열려면, 피자 전단지에 있는 암호를 입력하세요.
32346	밴 문을 열고 안으로 걸어 들어가서 모임에 참석하세요.
32347	이 모임에는 아무나 환영받는 게 아니에요.
32348	요원들은 이 모임에 명백히 허용되지 않아요. 요원 말고 또 누가 요원을 싫어하죠?
32349	랜섬을 '비밀 모임'에 데려가세요.
32350	'비밀 모임'에 가는 것에 대한 다른 힌트가 필요해요.
32352	방사성 폐기물을 옮기려면 특별한 용기가 필요해요.
32353	인상적인 이름의 금속으로 만들어진 특정 용기가 하나 있어요.
32354	딜로리스 침실에 있는 트로피를 주우세요.
